2,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1371,2,1371,Sims,Carley,"Birmingham, Ala.",Jr.,All-Around
2,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1372,2,1372,Valentin,Mackenzie,"Mustang, Okla.",So.,"V, UB, FX"
2,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1373,2,1373,Williams,Kayla,"Huntington, W.Va.",Sr.,All-Around
2,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1374,2,1374,Winston,Kiana,"Ft. Worth, Texas",Fr.,All-Around
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=939,3,939,Arbuckle,Madeleine,"Winnipeg, Manitoba",Fr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=940,3,940,Boggasch,Marie-Sophie,"Schwarzenbach, Ger.",Jr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=941,3,941,Bryan,Stefany,"Seattle, WA",Jr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=942,3,942,Cook,Morgan,"Hot Springs, AR",Sr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=943,3,943,Daniels,Kendra,"Veneta, OR",Fr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=944,3,944,Fishburn,Sariaye,"Las Vegas, NV",Jr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=945,3,945,Kelsy,Konkright,"Yakima, WA",So.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=946,3,946,Larkin,Nicole,"Kennewick, WA",So.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=947,3,947,Matsunami,M'rcy,"Omaha, NE",Jr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=948,3,948,Mizell,Brice,"Mill City, OR",So.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=949,3,949,Penker,Simone,"Maria Saal, Austria",Jr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=950,3,950,Ramberg,Emily,"Forest Lake, MN",Fr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=951,3,951,Randolph,Kallie,"Anchorage, AK",So.,FX
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=952,3,952,Ross,Morgan,"Reno, NV",Fr.,AA
3,http://www.troester.com/gym/WViewAllInd.asp?GymNum=953,3,953,York,Julia,"Mission Viejo, CA",So.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1308,4,1308,Cindric,Madison,"Lantana, TX",Fr.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1309,4,1309,Edwards,Shelby,"San Tan Valley, AZ",Jr.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1310,4,1310,Felix-Terrazas,Selynna,"Tucson, AZ",So.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1311,4,1311,Flores,Allison,"Addison, IL",Sr.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1312,4,1312,Fox,Shay,"Plano, TX",Sr.,"BB, FX"
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1313,4,1313,Howard,Krysten,"Phoenix, AZ",So.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1314,4,1314,Laub,Gabrielle,"Owasso, OK",So.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1315,4,1315,Mills,Lexi,"Frisco, TX",Jr.,"UB, BB, FX"
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1316,4,1316,Ortiz,Victoria,"Tucson, AZ",Fr.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1317,4,1317,Schneider,Kennady,"Henderson, NV",Fr.,AA
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1318,4,1318,Sisler,Jessica,"Sloughhouse, CA",Jr.,"V, BB, FX"
4,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1319,4,1319,Wobma,Amber,"Rockford, MI",Sr.,"V, BB, FX"
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=954,5,954,Allex,Taylor,"Becker, MN",So.,AA
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=955,5,955,Borman,Savannah,"Chesapeake, VA",So.,"V, BB"
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=956,5,956,Conrad,Beka,"Newport News,VA",So.,AA
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=957,5,957,Gades,Brianna,"Peoria, AZ",Sr.,"UB, BB"
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=958,5,958,Kraus,Carissa,"Maple Grove,MI",Jr.,"V, UB, FX"
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=959,5,959,Levin,Kristine,"Lake Zurich, IL",Jr.,"V, UB, FX"
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=960,5,960,Miceli,Stephanie,"Bethpage, NY",Jr.,AA
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=961,5,961,Salas,Allie,"Kansas City, MO",Jr.,AA
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=962,5,962,Steigerwalt,Morgan,"Jim Thorpe, PA",Sr.,AA
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=963,5,963,Sundby,Tasha,"El Dorado Hills, CA",Sr.,"V, BM, FX"
5,http://www.troester.com/gym/WViewAllInd.asp?GymNum=964,5,964,Wanamaker,Kellie,"Washington, NJ",So.,UB
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=907,6,907,Bargiacchi,Mia,"Germantown, Tenn.",Fr.,"BB, FX, V"
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=908,6,908,Canizaro,Stephani,"Nesbit, Miss.",Sr.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=909,6,909,Dillard,Sydnie,"Fairview, Texas",Jr.,"BB, FX"
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=910,6,910,Ellsworth,Cailee,"Allen, Texas",Sr.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=911,6,911,Elswick,Heather,"Austin, Texas",Jr.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=912,6,912,Freier,Erin,"Westland, Mich.",Jr.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=913,6,913,Glover,Keara,"Oklahoma City, Okla.",Jr.,"BB, UB"
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=914,6,914,MacMoyle,Leah,"Hope, N.J.",Fr.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=915,6,915,Nelson,Samantha,"Peabody, Mass.",So.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=916,6,916,Ryder,Paris,"Dix Hill, NY",So.,"BB, FX, V"
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=917,6,917,Speed,Braie,"San Antonio, Texas",Fr.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=918,6,918,Wellick,Amanda,"Wheaton, Ill.",So.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=919,6,919,York,Kathleen,"Prosper, Texas",Fr.,AA
6,http://www.troester.com/gym/WViewAllInd.asp?GymNum=920,6,920,Zaziski,Paige,"Chesterfield, Mich.",Fr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1289,7,1289,Atkinson,Caitlin,"Houston, TX",Jr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1290,7,1290,Bray,Brooke,"West Palm Beach, FL",Fr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1291,7,1291,Demers,Lexus,"Blaine, MN",Jr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1292,7,1292,Finister,Kennedy,"Magnolia, TX",Fr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1293,7,1293,Garcia,Sarah,"Temecula, CA",Fr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1294,7,1294,Guy,Bri,"Catonsville, MD",Sr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1295,7,1295,Hlawek,Kullen,"Fulshear, TX",So.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1296,7,1296,Jones,Blake,"Baton Rouge, LA",Fr.,VT/FX
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1297,7,1297,Kadous,Caryn,"San Antonio, TX",Sr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1298,7,1298,Kluz,Kait,"Wixom, MI",Jr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1299,7,1299,Kopec,Kelsey,"Alpharetta, GA",Jr.,VT/UB/FX
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1300,7,1300,Lim,Meggie,"Madison, AL",So.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1301,7,1301,Milliet,Abby,"Denton, TX",Fr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1302,7,1302,Rott,MJ,"Stillwater, MN",So.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1303,7,1303,Scaglione,Lucia,"Tampa, FL",So.,VT/FX
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1304,7,1304,Stricklin,Cara,"Mandeville, LA",Fr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1305,7,1305,Thomasson,Kelsey,"Brandon, MS",Sr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1306,7,1306,Walker,Megan,"Brackney, PA",Sr.,AA
7,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1307,7,1307,Webster,Brittany,"Lee's Summit, MO",Sr.,AA
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1398,8,1398,Arms,Shelby,"Jeffersonville, Ind.",So.,"F, V"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1399,8,1399,Barock,Kelly,"LaPlata, Md.",Sr.,AA
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1400,8,1400,Beckler,Kayla,"Cincinnati, Ohio",So.,AA
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1401,8,1401,Bell,Baylee,"Noblesville, Ind.",Fr.,"BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1402,8,1402,Booth,Juliana,"Loveland, Ohio",So.,"V, BB, F"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1403,8,1403,Christian,Denasiha,"Roanoke City, Va.",Jr.,"V, BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1404,8,1404,Collins,Clare,"Crystal Lake, Ill.",Fr.,AA
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1405,8,1405,Duffy,Jackie,"Massillon, Ohio",Fr.,BB
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1406,8,1406,Durkac,Angela,"Yorktown, Va.",Jr.,UB
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1407,8,1407,Ebeyer,Sarah,"Whiteland, Ind.",So.,"V, BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1408,8,1408,Evans,Brooke,"Yorktown, VA.",Jr.,"V, BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1409,8,1409,Hacker,Jillian,"New Castle, Ind.",Fr.,"V, B, F"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1410,8,1410,Honarmand,Katie,"Frederick, Md.",Jr.,"UB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1411,8,1411,Kuehl,Miranda,"Woodwar, Iowa",So.,"UB, BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1412,8,1412,Leko,Jessica,"Indianapolis, Ind,",Sr.,"UB, BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1413,8,1413,Patchey,Erin,"Rhinebeck, N.Y.",Jr.,"V, BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1414,8,1414,Penny,Jordyn,"Aurora, Ill.",Fr.,AA
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1415,8,1415,Peters,Megan,"Indianapolis, Ind.",Jr.,"BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1416,8,1416,Santos,Samantha,"Bloomington, Ind.",Sr.,"V, BB, UB"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1417,8,1417,Schumacher,Brooklyn,"Norman, Okla",Sr.,"UB, BB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1418,8,1418,Shorts,Madison,"Powell, Ohio",Sr.,UB
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1419,8,1419,Tereshko,Kelli,"Madison, Ind.",Fr.,"UB, FX"
8,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1420,8,1420,Washington,Jala,"Carmel, Ind,",So.,"V, BB, FX"
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=716,9,716,Bennion,Mackenzie,"Las Vegas, NV",So.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=717,9,717,Bir,Mary Francis,"Huntington Beach, CA",Fr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=718,9,718,Collantes,Sandra,"Lima, Peru",Fr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=719,9,719,Esmerian,Alex,"Auburn, CA",Fr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=720,9,720,Graham,Brooke,"Corvallis, OR",So.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=721,9,721,Jacobsen,Krystine,"Virginia Beach, VA",Jr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=722,9,722,Josbacher,Lianne,"Shrewsbury, MA",Fr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=723,9,723,Krentz,Maddie,"Cave Creek, AZ",Jr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=724,9,724,McFarland,Molly,"Costa Mesa, CA",So.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=725,9,725,Mejia,Diana,"Vancouver, WA",So.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=726,9,726,Morris,Kelsey,"Snohomish, WA",Sr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=727,9,727,Perkins,Ciera,"Las Vegas, NV",Sr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=728,9,728,Stockwell,Ann,"Newcastle, CA",Fr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=729,9,729,Urquhart,Paige,"Maple Grove, MN",So.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=730,9,730,Webb,Abby,"Clarkston, WA",Fr.,""
9,http://www.troester.com/gym/WViewAllInd.asp?GymNum=731,9,731,Wossner,Marissa,"Chicago, IL",Jr.,""
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=749,10,749,Ali,Jamilah,"",Sr.,"V, BB"
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=750,10,750,Carpenter,Katrina,"",Jr.,"V, BB, FX"
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=751,10,751,Denlinger,Morgan,"",Fr.,AA
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=752,10,752,Ellingboe,Caroline,"",Jr.,"UB, BB, FX"
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=753,10,753,Feeley,Lauren,"",So.,AA
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=754,10,754,Goniwiecha,Shannon,"",Fr.,AA
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=755,10,755,Heath,Victoria,"",So.,"V, BB, FX"
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=756,10,756,Lievendag,Amanda,"",Sr.,"V, UB"
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=757,10,757,Livingston,Taylor,"",Fr.,AA
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=758,10,758,Locigno,Gina,"",Sr.,"BB, FX"
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=759,10,759,Mitchell,Laura,"",Fr.,AA
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=760,10,760,Nocella,Alyssa,"",Jr.,AA
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1250,10,1250,Porter,Alex,"",Sr.,"V, UB"
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=761,10,761,Rae,Jordan,"",Fr.,AA
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=762,10,762,Reis,Rachel,"",So.,"UB, BB"
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=1508,10,1508,Schoenberger,McKenna,"Tecumseh, MI",Fr.,AA
10,http://www.troester.com/gym/WViewAllInd.asp?GymNum=763,10,763,Walberer,Krista,"",Fr.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=613,11,613,BROSTOWSKI,Cailyn,"",Sr.,""
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=666,11,666,BROSTOWSKI,Linda,"",Jr.,"BB,FX"
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=686,11,686,CAMPBELL,Kelsey,"",Fr.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=635,11,635,CHILES,Carol,"",Fr.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=671,11,671,COMPORT,Brianna,"",So.,"V, BB, FX"
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=619,11,619,CORTESE,Maggie,"",Jr.,"BB, FX, V"
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=634,11,634,CRISPIN,Kristen,"",Fr.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=669,11,669,CUTOLO,Randi,"",Jr.,FX
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=652,11,652,DICARLO,Bethany,"",So.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=675,11,675,DICARLO,Rachel,"",So.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=684,11,684,FORD,Caylee,"",Fr.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=620,11,620,FREDERICK,Alexa,"",Jr.,"V, UB"
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=641,11,641,HAGATA,Chisaki,"",Sr.,BB
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=626,11,626,HILL,Amber,"",So.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=677,11,677,KELLER,Cheyenne,"",So.,UB
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=687,11,687,KLARICH,Cailyn,"",Sr.,""
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=654,11,654,KUNERT,Kim,"",So.,UB
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=649,11,649,LIAUTAUD,Christine,"",So.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=656,11,656,LOPEZ,Gaby,"",So.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=637,11,637,MORRISSEY,Kailey,"",Fr.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=663,11,663,PERRY,Caitlin,"",Sr.,"V, FX"
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=624,11,624,QUINN,Brianna,"",So.,FX
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=681,11,681,SCHAEFFER,Kaila,"",Fr.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=631,11,631,STEWART,Kim,"",So.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=688,11,688,TAPIO,Hannah,"",Sr.,""
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=622,11,622,TRALLI,Hope,"",So.,AA
11,http://www.troester.com/gym/WViewAllInd.asp?GymNum=640,11,640,TSIKHANOVICH,Sasha,"",Sr.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=365,12,365,Atkin,Erica,"herry Hill, NJ",Fr.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=366,12,366,Attenberger,Casey,"Washington, Pa",Fr.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=701,12,701,Burns,Faith,"Litle River, SC",So.,"FL, V, BB"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=367,12,367,Carey,Bri,"Endwell, NY",Fr.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=368,12,368,Carney,Ananda,"Walpole, Ma",Sr.,"V,BB,FL"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=369,12,369,Coyne,Jill,"Edinboro, PA",Fr.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=370,12,370,Daddario,Jill,"Amherst, NY",So.,"FL,V BB"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=371,12,371,Elsadek,Caitlin,"Nokomis, Fl",So.,"FL, BB,UB"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=372,12,372,Garrick,Haylee,"Myrtle Beach, SC",Sr.,"V, FL"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=373,12,373,Hamer,Kendal,"Ocala, FL",So.,BB FL
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=374,12,374,Hester,Allison,"Port Matilda, PA",So.,V UB BB
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=375,12,375,Jagodzinski,Lily,"Tonawanda, NY",Jr.,BB FL
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=376,12,376,King,Lexi,"Glendale, Az",Sr.,V FL
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=377,12,377,Krulish,Sarah,"Linwood, NJ",So.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=378,12,378,Kung,Connie,"Slingerlands, Ny",Sr.,UB BB
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=379,12,379,Leahy,Ariel,"Sugar Hill, Ga",So.,UB
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=380,12,380,Manga,Natalie,"Baldwin, NY",Sr.,UB FL
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=689,12,689,Michnoff,Kayla,"Eaast Setauket, NY",Fr.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=690,12,690,O'Braitis,Madison,"Ashburn, Va",So.,"V,UB,BB"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=691,12,691,Rota,Amanda,"Pine Hill, NJ",Jr.,"V,UB,BB"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=692,12,692,Schaal,Bridgette,"Nokesville, Va",Fr.,"V, UB"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=693,12,693,Schuler,Stephanie,"Purcellville, Va",Sr.,"V,UB,BB"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=694,12,694,Shaine,Miranda,"Bedford, NH",Fr.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=695,12,695,Sklenar,Jennifer,"Canfield, OH",So.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=696,12,696,Sullivan,Casey,"Honeoye Falls, NY",So.,"V,UB,FL"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=697,12,697,Sylvestro,Olivia,"Avon, CT",Sr.,AA
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=698,12,698,Thomas,Marla,"Easley, SC",So.,"V, UB"
12,http://www.troester.com/gym/WViewAllInd.asp?GymNum=699,12,699,Vanoni,Leeanna,"Youngstown, NY",So.,"V,BB,FL"
